F47 B329 B24 B514 B135 , 1, 1711
F23 B525 B262 B100 , 33, 1710
F5 B961 B177 B996 B616 B164 B566 B381 B16 , 8, 516
F55 B826 B938 , 43, 1828
F62 B335 B353 B208 , 1, 22
F16 B503 B795 , 16, 16
F29 B111 B906 B610 , 540, 675
F48 B68 B622 , 1, 4
F20 B44 B330 B769 B784 B150 , 1, 27
F90 B955 B124 B988 , 14, 28
F62 B252 B93 , 10, 11
F10 B85 B416 , 37, 41
F87 B505 B112 B378 B332 , 7, 15
F75 B16 B37 B209 B622 B553 , 31, 557
F29 B153 B662 B103 B774 , 11, 13
F64 B738 B549 , 571, 666
F26 B209 B886 B686 B211 B712 B345 B142 B264 , 10, 604
F60 B266 B137 B390 , 36, 75
F34 B123 B285 B214 B149 B425 B9 , 1148, 1316
F58 B994 B191 , 1, 616
F47 B259 B469 B194 , 22, 1687
F20 B993 B707 B895 , 9, 19
F55 B826 B562 B816 , 1612, 2129
F75 B257 B754 , 30, 30
F23 B18 B924 B453 B571 B457 B472 , 1, 1677
F18 B529 B817 B643 B172 B951 B797 B555 , 11, 555
F90 B273 B562 , 1, 36
F48 B113 B563 B922 B44 B831 , 571, 792
F25 B689 B895 B680 B654 B814 , 18, 36
F47 B259 B625 B243 B122 B821 B622 B233 , 22, 1694
F58 B42 B461 B601 , 26, 29
F2 B430 B814 B50 B320 , 26, 56
F64 B512 B476 B259 B417 , 11, 34
F80 B710 B142 B602 B97 B933 , 14, 15
F82 B529 B113 B309 B655 B381 B416 , 571, 859
F26 B575 B51 B190 B636 B500 B828 , 540, 778
F29 B122 B963 , 11, 23
F47 B194 B456 B846 B436 B378 , 22, 50
F47 B625 B243 B122 B821 B622 B233 , 22, 29
F58 B601 B252 B416 , 26, 54
F100 B14 B479 , 3913, 4067
F74 B244 B288 B438 B102 , 7, 10
F20 B639 B993 B707 B895 B347 B804 B671 B79 , 9, 31
F74 B410 B960 B889 B931 B14 B657 B527 B207 B49 , 1, 1762
F47 B259 B158 B132 B572 B559 B844 , 22, 1711
F90 B229 B309 B204 B370 , 1, 1769
F82 B529 B242 B69 B990 B142 B794 B430 , 12, 635
F82 B143 B902 B603 B409 , 12, 25
F18 B529 B817 B643 B172 B951 , 11, 554
F26 B721 B621 B951 , 10, 11
F14 B3 B995 B859 B568 , 17, 18
F47 B259 B143 B604 B314 B797 B329 , 1600, 2123
F58 B133 B692 B747 B758 B609 , 1664, 2172
F58 B994 B174 , 25, 1820
F6 B436 B498 B821 , 14, 15
F77 B173 B359 B286 , 27, 1723
F77 B173 B359 B286 B607 B401 B826 B687 , 27, 1724
F26 B922 B721 B621 B951 , 10, 11
F34 B214 B149 B425 B9 , 1148, 1260
F5 B887 B556 B963 B604 B521 , 1, 117
F2 B785 B230 B153 B299 , 26, 58
F26 B610 B967 B331 B538 B466 , 10, 24
F60 B946 B6 B147 , 36, 1974
F62 B430 B96 , 571, 645
F16 B437 B901 , 15, 604
F20 B726 B763 B755 , 571, 686
F10 B545 B81 B192 B987 B35 , 1825, 2564
F2 B795 B417 B534 B480 B295 , 26, 55
F18 B980 B202 B935 B540 B985 B389 , 11, 24
F64 B477 B490 , 11, 22
F48 B811 B762 B24 B1000 B341 , 10, 635
F23 B525 B766 B529 B908 B655 , 1544, 2198
F24 B602 B198 B396 , 19, 1027
F34 B536 B834 B16 B970 B633 , 14, 28
F39 B315 B8 B402 B667 , 28, 28
F48 B2 B113 , 10, 623
F47 B24 B514 B135 B427 B366 , 1, 49
F80 B911 B181 B56 B692 , 14, 30
F47 B259 B421 B152 B134 B57 , 21, 1711
F62 B865 B773 B475 B312 B744 B946 B602 , 9, 13
F39 B601 B895 B934 , 1120, 1288
F62 B454 B210 B848 B771 B497 , 9, 29
F60 B990 B369 B528 , 37, 39
F20 B255 B507 , 571, 645
F10 B401 B728 B656 , 37, 39
F62 B403 B976 B430 B96 B398 , 571, 758
F82 B529 B242 B69 B990 , 12, 632
F18 B752 B458 B700 B963 B91 B879 , 1, 1
F5 B834 B589 B669 B388 B793 , 8, 34
F74 B338 B638 B345 B29 , 6, 13
F20 B267 B749 B42 B781 , 9, 627
F60 B946 B201 , 36, 1939
F14 B953 B524 , 16, 654
F75 B37 B209 B622 B553 , 31, 31
F58 B747 B758 B609 B999 , 1664, 2094
F29 B286 B369 B153 B662 , 11, 23
F82 B529 B396 , 12, 621
F64 B191 B334 , 571, 666
F82 B10 B329 B363 B34 , 12, 24
F58 B994 B664 B14 , 26, 1770
F5 B961 B370 B729 B451 B149 B136 B270 B354 B793 , 8, 525
F74 B960 B889 , 1, 25
F20 B267 B92 B60 B560 B578 B67 B113 B317 , 9, 649
F97 B53 B996 B956 B558 , 15, 33
F20 B763 B137 B519 , 1, 611
F74 B315 B827 B338 B638 , 6, 338
F77 B420 B23 B504 B743 B731 B675 , 27, 32
F64 B653 B715 B853 , 10, 12
F24 B660 B990 , 988, 1066
F77 B426 B70 B19 , 1, 4
F87 B388 B555 B313 B458 , 8, 8
F64 B211 B765 B712 B106 B841 , 10, 614
F27 B706 B608 B292 , 803, 982
F20 B726 B763 B755 B579 B255 , 571, 762
F58 B583 B497 B713 B641 , 25, 30
F37 B181 B928 , 1064, 1176
F13 B754 B746 B826 , 4230, 4388
F48 B24 B1000 B341 , 10, 10
F60 B6 B147 , 36, 72
F48 B113 B563 , 571, 666
F26 B849 B780 , 10, 21
F77 B19 B513 B662 B869 B258 , 1, 10
F90 B674 B176 B497 , 13, 13
F80 B794 B159 , 14, 14
F2 B77 B785 B230 , 26, 32
F47 B243 B122 B821 , 22, 27
F18 B737 B35 B200 B127 , 1, 4
F80 B697 B590 B794 B159 , 14, 14
F58 B498 B269 B617 B857 B470 , 1, 23
F55 B938 B40 B786 , 43, 87
F25 B646 B689 , 18, 18
F48 B67 B136 B330 B845 B659 B876 , 1, 9
F2 B15 B324 B635 B594 , 1638, 2106
F6 B935 B485 B852 , 480, 651
F80 B507 B578 B911 B181 , 14, 628
F5 B961 B879 B263 B251 B609 B963 B848 , 8, 523
F2 B397 B430 B814 B50 B320 B893 B107 , 26, 109
F5 B961 B959 B137 B501 B995 , 480, 652
F75 B660 B471 , 496, 618
F47 B57 B761 B304 B700 , 21, 45
F97 B167 B982 B455 B875 B613 , 15, 571
F2 B958 B440 B225 B814 B611 B366 , 1, 20
F24 B990 B488 , 988, 1066
F64 B211 B788 B559 B512 , 11, 637
F31 B871 B438 B736 , 15, 1235
F34 B448 B395 B511 B886 B536 , 14, 1176
F64 B211 B788 B559 B512 B476 B259 B417 , 11, 637
F82 B529 B143 B902 B603 B409 B328 B799 , 12, 633
F20 B267 B907 B370 B853 B444 B942 , 10, 609
F87 B141 B757 B752 B999 , 8, 8
F5 B848 B447 , 8, 8
F28 B650 B538 , 14, 14
F20 B267 B907 B370 B853 B444 B942 B672 B985 B349 , 10, 612
F64 B553 B131 , 1, 2
F25 B544 B646 B689 B895 B680 B654 , 18, 36
F14 B588 B615 B927 B794 , 571, 836
F93 B177 B174 , 1792, 2142
F5 B963 B848 , 8, 24
F26 B721 B621 B951 B869 , 10, 21
F74 B145 B590 B564 B926 B989 , 7, 16
F74 B187 B315 , 292, 357
F74 B692 B736 B132 , 6, 21
F16 B459 B244 , 16, 32
F77 B23 B504 B743 B731 , 27, 29
F31 B33 B546 , 1190, 1250
F23 B571 B457 B472 , 1, 3
F58 B14 B42 B461 B601 B252 B416 , 26, 56
F80 B339 B326 , 14, 14
F48 B377 B458 B411 , 1, 13
F23 B254 B872 , 33, 35
F58 B266 B394 , 25, 27
F74 B564 B926 B989 B315 B401 , 7, 339
F74 B960 B889 B931 B14 B657 B527 B207 , 1, 30
F62 B592 B292 B853 B37 B252 B93 B443 , 10, 32
F20 B92 B60 B560 B578 B67 , 9, 28
F87 B889 B296 B712 B604 , 8, 8
F18 B300 B986 B844 B385 B636 , 10, 11
F18 B35 B200 , 1, 2
F34 B448 B123 B285 B214 B149 B425 B9 B772 , 1148, 1372
F74 B578 B767 B414 B187 B315 , 292, 450
F48 B411 B803 B3 , 1, 3
F47 B158 B132 B572 B559 B844 B823 , 22, 49
F29 B111 B136 B437 B135 , 12, 585
F5 B996 B616 B164 B566 , 8, 10
F80 B916 B895 , 1, 37
F62 B887 B747 B950 B367 B728 B994 , 9, 619
F5 B834 B589 B669 B388 , 8, 26
F100 B831 B148 B14 B479 , 3913, 4222
F2 B108 B15 B324 B635 B594 B550 , 1638, 2315
F100 B837 B621 , 39, 39
F48 B44 B831 , 571, 654
F47 B143 B604 B314 B797 B329 , 1600, 2036
F47 B259 B158 B132 B572 B559 B844 B823 , 22, 1714
F37 B504 B948 B331 B85 , 28, 28
F62 B853 B37 B252 B93 B443 , 10, 21
F47 B844 B823 B574 B669 , 22, 28
F29 B135 B291 , 12, 12
F96 B424 B786 B988 B523 , 41, 83
F97 B982 B455 , 15, 15
F77 B144 B520 B320 B850 B409 , 1612, 2182
F29 B111 B729 B848 B122 B963 , 11, 599
F2 B635 B594 B550 , 1638, 2003
F18 B676 B737 , 1, 3
F2 B480 B295 , 26, 54
F39 B601 B895 B934 B177 B644 , 1120, 1400
F5 B370 B729 , 8, 9
F16 B602 B352 , 540, 667
F74 B152 B46 , 6, 6
F45 B691 B924 B674 , 33, 1801
F23 B766 B529 , 1544, 1806
F77 B359 B286 B607 , 27, 29
F58 B875 B826 , 1, 1
F24 B742 B179 B956 , 20, 20
F29 B261 B869 B405 B322 , 11, 14
F18 B980 B202 B935 B540 , 11, 13
F80 B701 B149 , 14, 15
F58 B630 B137 , 25, 28
F29 B111 B906 B610 B984 B986 , 540, 765
F75 B16 B660 B471 B263 , 496, 770
F5 B729 B451 B149 B136 B270 B354 , 8, 21
F47 B421 B152 B134 , 21, 45
F6 B729 B551 B882 , 14, 537
F5 B149 B136 B270 B354 , 8, 11
F82 B242 B69 B990 B142 B794 , 12, 27
F2 B381 B635 B77 B785 B230 , 26, 1827
F64 B765 B712 B106 B841 B653 B715 , 10, 12
F5 B177 B996 B616 B164 B566 B381 B16 B963 , 8, 28
F42 B257 B806 , 41, 82
F47 B314 B797 B329 B967 B359 , 1600, 2037
F23 B453 B571 B457 , 1, 1
F90 B346 B955 B124 B988 , 14, 607
F6 B245 B417 B234 , 14, 28
F90 B229 B309 , 1, 1767
F18 B200 B127 , 1, 2
F29 B286 B369 , 11, 22
F58 B42 B461 , 26, 28
F29 B906 B610 B984 , 540, 675
F24 B831 B380 B6 B170 , 19, 19
F2 B429 B397 B430 B814 B50 B320 , 26, 1799
F55 B838 B426 B746 B934 , 43, 87
F25 B897 B38 B290 , 512, 620
F62 B887 B506 , 10, 608
F62 B887 B820 B793 B454 B210 B848 , 9, 610
F28 B746 B299 , 13, 606
F77 B20 B767 , 27, 30
F74 B438 B102 , 7, 9
F77 B70 B19 B513 B662 B869 B258 , 1, 11
F16 B342 B602 B352 , 540, 730
F48 B663 B705 , 11, 11
F34 B448 B123 , 1148, 1204
F64 B734 B268 B93 B896 , 1, 22
F2 B695 B635 , 26, 1820
F47 B421 B152 B134 B57 B761 B304 B700 , 21, 69
F23 B525 B766 , 1544, 1839
F23 B525 B766 B529 B908 B655 B18 , 1544, 2329
F80 B115 B884 , 571, 681
F20 B560 B578 B67 B113 B317 B809 , 9, 52
F2 B151 B108 B15 , 1638, 1978
F90 B176 B497 B249 , 13, 13
F97 B167 B53 B996 B956 , 15, 588
F77 B320 B426 B70 B19 B513 B662 B869 , 1, 1732
F62 B994 B842 B726 B650 , 9, 18
F18 B980 B202 B935 B540 B985 , 11, 23
F42 B533 B167 B92 , 1697, 2190
F2 B15 B324 B635 , 1638, 2002
F80 B339 B326 B592 B701 , 14, 15
F93 B463 B942 B34 B451 , 1, 2
F60 B946 B267 , 1792, 2083
F74 B131 B244 B288 B438 B102 B840 , 7, 10
F47 B514 B135 B427 B366 B290 B595 , 1, 49
F23 B908 B655 B18 , 1544, 1936
F64 B559 B512 B476 B259 B417 , 11, 34
F55 B148 B899 B863 , 1, 20
F2 B635 B77 , 26, 1796
F5 B566 B381 B16 B963 , 8, 27
F31 B588 B344 B955 B973 , 15, 30
F24 B396 B831 B380 B6 B170 B454 , 19, 19
F64 B977 B673 B687 B761 B658 B465 , 10, 14
F74 B931 B14 B657 , 1, 2
F48 B563 B922 B44 B831 B302 , 571, 781
F62 B107 B632 B11 B723 B514 B680 B388 , 1, 13
F97 B460 B57 , 15, 15
F74 B827 B338 B638 B345 B29 B851 B935 , 6, 13
F74 B851 B935 , 6, 6
F24 B396 B831 B380 B6 , 19, 19
F26 B209 B610 B967 B331 B538 B466 B849 , 10, 595
F6 B234 B982 , 14, 15
F74 B88 B326 B344 B391 B940 B692 , 6, 26
F47 B797 B329 B967 B359 B256 , 1600, 2037
F6 B502 B166 , 1, 1
F48 B625 B2 B113 B53 , 10, 633
F77 B513 B662 , 1, 8
F60 B946 B635 B266 B137 B390 B678 , 36, 1977
F29 B111 B286 B369 B153 B662 B103 , 11, 598
F34 B444 B165 B301 B275 B718 B640 B757 B472 , 14, 14
F47 B143 B604 B314 B797 B329 B967 , 1600, 2123
F74 B438 B102 B840 B68 B767 , 7, 335
F64 B106 B841 B653 , 10, 11
F87 B512 B141 B757 B752 B999 , 8, 275
F34 B772 B720 , 1148, 1204
F26 B51 B190 B636 B500 B828 B254 , 540, 777
F47 B24 B514 B135 B427 B366 B290 B595 B628 , 1, 72
F37 B181 B928 B205 B185 B51 , 1064, 1344
F20 B519 B824 B610 B142 B128 B835 , 1, 5
F42 B533 B167 , 1697, 2026
F48 B120 B205 B890 B798 B553 , 1, 1
F58 B885 B133 B692 , 1664, 1995
F96 B602 B825 B99 B294 B479 , 41, 1815
F48 B705 B579 B693 B883 B220 , 11, 34
F60 B369 B528 B154 , 37, 38
F42 B707 B966 , 42, 44
F2 B324 B635 B594 , 1638, 2002
F45 B243 B124 , 34, 36
F58 B269 B617 , 1, 2
F14 B343 B973 B651 , 17, 17
F74 B410 B88 B326 , 6, 344
F24 B935 B939 B645 B742 , 20, 20
F18 B752 B458 B700 B963 B91 , 1, 1
F5 B961 B370 B729 , 8, 513
F29 B848 B122 B963 B993 B784 , 11, 23
F82 B332 B281 B107 , 12, 12
F2 B417 B534 B480 B295 B695 B635 , 26, 1849
F34 B149 B425 , 1148, 1204
F10 B439 B85 B416 B857 B766 , 37, 79
F26 B922 B721 B621 B951 B869 , 10, 21
F60 B946 B267 B371 B393 B163 B47 , 1792, 2665
F2 B108 B15 B324 , 1638, 1950
F62 B475 B312 B744 , 9, 11
F20 B267 B92 B60 B560 B578 B67 B113 B317 B809 , 9, 651
F62 B773 B475 B312 , 9, 12
F77 B173 B144 B520 B320 , 1612, 2047
F34 B123 B285 B214 B149 B425 B9 B772 , 1148, 1344
F5 B961 B370 B729 B451 B149 B136 B270 , 8, 524
F58 B133 B692 B747 B758 B609 B999 , 1664, 2273
F77 B552 B139 B352 B860 B355 , 27, 29
F48 B622 B891 B527 B401 B636 B539 , 1, 58
F77 B743 B731 , 27, 29
F23 B525 B120 B878 B2 , 32, 1747
F18 B963 B91 , 1, 1
F37 B181 B928 B205 B185 , 1064, 1288
F74 B344 B391 , 6, 13
F77 B850 B409 , 1612, 1857
F93 B987 B463 B942 B34 , 1, 1967
F58 B191 B875 B826 , 1, 1
F90 B659 B66 B293 , 13, 15
F48 B120 B205 B890 B798 , 1, 1
F37 B205 B185 , 1064, 1176
F74 B381 B823 B163 B360 B126 , 6, 7
F10 B728 B656 B791 B991 , 37, 40
F20 B137 B519 B824 , 1, 2
F60 B201 B159 , 36, 37
F25 B680 B654 , 18, 36
F64 B476 B259 , 11, 11
F37 B547 B462 , 28, 28
F74 B410 B145 B590 B564 , 7, 334
F2 B324 B635 B594 B550 , 1638, 2107
F13 B585 B81 B311 B849 , 22, 22
F96 B602 B235 B818 , 41, 1772
F47 B625 B243 B122 , 22, 25
F2 B153 B299 , 26, 54
F77 B173 B864 B20 , 27, 1724
F87 B141 B757 B752 B999 B266 , 8, 8
F74 B827 B338 B638 B345 B29 B851 , 6, 13
F16 B33 B284 B930 , 16, 16
F34 B301 B275 B718 B640 , 14, 14
F28 B691 B418 , 540, 644
F42 B437 B78 B255 B707 , 42, 1865
F24 B602 B660 B990 B488 B936 , 988, 1183
F5 B848 B447 B622 , 8, 8
F47 B24 B514 B135 B427 , 1, 48
F74 B414 B187 B315 B101 B586 , 292, 435
F10 B377 B782 B57 B979 , 37, 41
F34 B285 B214 B149 , 1148, 1232
F48 B811 B29 B17 B687 B869 B510 B292 , 11, 633
F90 B124 B988 , 14, 28
F37 B680 B547 B462 B529 , 28, 1120
F90 B346 B867 B107 , 13, 593
F47 B846 B436 B378 B334 B148 , 22, 51
F62 B102 B748 B403 B976 B430 B96 B398 , 571, 833
F25 B654 B814 , 18, 18
F60 B201 B159 B344 , 36, 38
F27 B869 B39 B807 B552 , 30, 59
F2 B397 B430 B814 B50 B320 B893 , 26, 83
F13 B741 B190 B585 B81 B311 B849 , 22, 4275
F5 B388 B793 B89 B34 B216 , 8, 34
F93 B784 B681 B83 , 43, 43
F60 B635 B266 B137 , 36, 37
F62 B723 B514 B680 B388 , 1, 2
F27 B706 B487 , 30, 863
F87 B296 B712 B604 B773 , 8, 8
F5 B137 B501 B995 B741 , 480, 620
F77 B19 B513 B662 B869 , 1, 10
F74 B989 B315 B401 , 7, 332
F5 B521 B364 , 1, 1
F20 B808 B936 , 9, 10
F5 B729 B451 B149 B136 B270 B354 B793 , 8, 29
F14 B116 B888 , 17, 18
F16 B352 B100 B10 , 1, 1833
F62 B11 B723 B514 , 1, 2
F64 B191 B527 B553 B131 B734 B268 B93 , 1, 635
F2 B358 B958 B440 B225 B814 B611 B366 , 1, 20
F77 B173 B144 B520 B320 B850 B409 B727 B469 , 1612, 2479
F74 B410 B578 B767 B414 , 292, 410
F90 B346 B353 B674 B176 B497 , 13, 594
F77 B513 B662 B869 B258 , 1, 10
F2 B244 B505 , 26, 55
F48 B113 B563 B922 , 571, 709
F48 B17 B687 B869 B510 B292 B127 , 11, 21
F62 B430 B96 B398 B193 , 571, 719
F37 B504 B948 B331 , 28, 28
F47 B559 B844 B823 B574 , 22, 27
F25 B470 B96 B897 B38 , 512, 674
F28 B746 B360 B46 , 14, 606
F37 B680 B504 B948 B331 B85 , 28, 1120
F47 B314 B797 B329 B967 B359 B256 , 1600, 2123
F23 B529 B908 B655 , 1544, 1936
F2 B534 B480 B295 B695 B635 , 26, 1849
F47 B143 B604 B314 , 1600, 1861
F18 B985 B389 , 11, 22
F5 B370 B729 B451 B149 B136 , 8, 20
F18 B986 B844 B385 B636 , 10, 11
F93 B564 B628 B274 , 44, 44
F20 B44 B330 B769 B784 B150 B154 , 1, 30
F34 B511 B886 B536 B834 B16 B970 , 14, 28
F58 B994 B439 B43 B198 B542 , 25, 1772
F5 B251 B609 B963 B848 B447 , 8, 25
F48 B762 B24 B1000 B341 B841 B268 B704 , 10, 33
F80 B710 B142 , 14, 14
F75 B16 B459 B899 B257 B754 , 30, 557
F77 B320 B850 , 1612, 1829
F34 B16 B970 B633 , 14, 28
F60 B660 B990 , 37, 41
F23 B201 B33 B948 B267 , 33, 35
F5 B137 B501 B995 B741 B257 B264 , 480, 674
F16 B615 B33 B284 , 16, 16
F58 B497 B713 , 25, 29
F28 B360 B46 , 14, 14
F6 B551 B882 B456 , 14, 15
F28 B746 B467 B427 , 540, 699
F64 B211 B933 B539 B818 B127 B477 , 11, 634
F20 B267 B907 B370 B853 B444 B942 B672 B985 , 10, 611
F47 B823 B574 B669 , 22, 28
F75 B16 B37 , 31, 557
F47 B158 B132 B572 B559 B844 , 22, 46
F93 B547 B416 B707 , 43, 1966
F60 B946 B660 B990 B369 B528 , 37, 1942
F5 B388 B793 B89 B34 , 8, 26
F80 B447 B916 , 1, 38
F48 B120 B205 B890 , 1, 1
F64 B476 B259 B417 , 11, 11
F58 B470 B518 , 1, 11
F13 B741 B827 , 4230, 4320
F2 B324 B635 , 1638, 1898
F2 B429 B795 B417 B534 B480 , 26, 1745
F10 B207 B644 B278 B560 B163 B584 , 37, 1978
F2 B320 B893 B107 , 26, 54
F47 B559 B844 B823 B574 B669 , 22, 28
F14 B615 B725 , 16, 638
F18 B458 B700 B963 , 1, 1
F48 B663 B705 B579 B693 B883 B220 B52 , 11, 34
F2 B600 B244 B505 , 26, 56
F64 B850 B738 B549 B997 , 571, 748
F31 B33 B546 B111 B673 B736 B272 B625 , 1190, 1400
F26 B550 B325 B78 B679 B225 B567 , 10, 31
F58 B994 B704 B938 B308 B135 B709 B871 B587 , 1, 1820
F55 B143 B249 B543 , 43, 43
F58 B550 B117 B887 B227 B549 , 25, 78
F62 B353 B208 B533 B607 B193 , 1, 1682
F28 B746 B809 B279 , 13, 606
F96 B602 B391 B982 B101 B69 , 1607, 2424
F27 B39 B807 , 30, 30
F77 B173 B359 B286 B607 B401 B826 B687 B792 , 27, 1751
F26 B575 B51 B190 B636 B500 B828 B254 , 540, 817
F60 B369 B528 , 37, 37
F34 B9 B772 , 1148, 1204
F58 B439 B43 B198 B542 B115 B630 , 25, 30
F20 B993 B707 B895 B347 B804 B671 B79 , 9, 31
F28 B746 B299 B552 B153 B811 , 13, 620
F23 B120 B878 B2 B139 , 32, 72
F23 B2 B139 , 32, 35
F42 B533 B167 B92 B683 , 1697, 2354
F90 B575 B142 , 540, 645
F48 B401 B636 , 1, 29
F5 B996 B616 B164 B566 B381 B16 , 8, 12
F58 B994 B191 B875 B826 B526 B335 B6 , 1, 618
F62 B842 B726 B650 , 9, 9
F2 B785 B230 , 26, 30
F64 B191 B334 B959 B850 B738 B549 , 571, 833
F34 B448 B444 B165 , 14, 1176
F16 B437 B901 B683 , 15, 604
F77 B267 B820 B952 B712 , 27, 61
F62 B887 B820 B793 B454 , 9, 610
F90 B988 B45 B558 , 14, 15
F45 B691 B963 B835 B744 B264 , 34, 1803
F45 B924 B674 , 33, 34
F75 B899 B257 , 30, 30
F100 B452 B522 , 39, 39
F20 B579 B255 B507 B630 B841 , 571, 759
F82 B396 B513 B332 , 12, 26
F74 B360 B126 B152 , 6, 7
F26 B209 B116 B550 B325 B78 B679 B225 B567 , 10, 601
F47 B559 B844 , 22, 22
F5 B257 B264 B13 , 480, 588
F96 B170 B931 B926 B376 , 41, 43
F62 B102 B77 B738 B335 B353 B208 , 1, 1700
F25 B544 B646 B689 , 18, 18
F62 B976 B107 B632 B11 B723 B514 B680 B388 , 1, 621
F28 B299 B552 B153 B811 B860 , 13, 27
F48 B29 B17 B687 B869 B510 B292 , 11, 21
F18 B529 B432 B916 B504 B34 B547 B173 , 11, 557
F18 B926 B676 B737 B35 B200 B127 , 1, 1730
F47 B469 B194 B456 B846 B436 B378 , 22, 50
F2 B429 B397 B430 B814 B50 B320 B893 , 26, 1800
F29 B369 B153 B662 B103 B774 , 11, 24
F58 B266 B394 B517 B583 B497 , 25, 29
F26 B209 B431 , 10, 590
F74 B926 B989 , 7, 15
F2 B417 B534 B480 B295 , 26, 55
F5 B963 B604 B521 B364 B668 , 1, 89
F80 B578 B911 , 14, 14
F42 B437 B654 B528 B76 , 41, 1868
F82 B69 B990 , 12, 24
F62 B210 B848 , 9, 10
F97 B167 B53 B996 B956 B558 , 15, 589
F47 B359 B256 , 1600, 1774
F34 B214 B149 B425 , 1148, 1232
F26 B886 B686 B211 B712 B345 , 10, 22
F64 B191 B334 B959 B850 , 571, 749
F6 B485 B472 , 1, 537
F2 B230 B153 , 26, 30
F75 B660 B471 B263 B653 , 496, 739
F48 B53 B349 , 10, 21
F39 B601 B315 , 28, 1176
F62 B592 B292 B853 B37 B252 , 10, 30
F6 B729 B551 B882 B456 , 14, 537
F20 B824 B610 B142 , 1, 2
F64 B761 B658 B465 , 10, 14
F82 B990 B142 B794 , 12, 16
F24 B198 B396 B831 , 19, 19
F74 B931 B14 B657 B527 , 1, 5
F2 B600 B244 B505 B782 , 26, 56
F62 B950 B367 B728 B994 , 9, 19
F77 B607 B401 , 27, 28
F58 B269 B617 B857 B470 , 1, 23
F97 B897 B9 , 15, 16
F20 B267 B726 B763 B755 B579 B255 B507 B630 , 571, 873
F96 B101 B69 , 1607, 1933
F20 B707 B895 B347 B804 B671 , 9, 21
F62 B632 B11 B723 B514 B680 , 1, 12
F62 B994 B842 , 9, 18
F10 B439 B85 , 37, 39
F20 B781 B95 , 9, 28
F77 B19 B513 B662 , 1, 8
F48 B113 B68 B622 B891 , 1, 1764
F18 B529 B980 B202 B935 B540 , 11, 556
F58 B526 B335 , 1, 3
F13 B827 B754 B746 B826 , 4230, 4410
F62 B367 B728 , 9, 10
F20 B95 B485 B808 B936 , 9, 19
F93 B463 B942 , 1, 1
F77 B359 B286 , 27, 28
F77 B504 B743 B731 B675 B503 , 27, 31
F62 B887 B747 B950 , 9, 609
F62 B865 B773 B475 B312 B744 B946 , 9, 12
F62 B335 B353 B208 B533 B607 , 1, 26
F58 B133 B498 B269 B617 B857 B470 B518 B968 , 1, 658
F20 B749 B42 B781 B95 , 9, 37
F10 B207 B377 B782 B57 B979 B928 , 37, 1977
F2 B358 B958 B440 B225 , 1, 2
F26 B538 B466 B849 B780 , 10, 31
F58 B308 B135 , 1, 2
F37 B928 B205 B185 B51 , 1064, 1288
F18 B227 B926 , 511, 596
F58 B269 B617 B857 B470 B518 , 1, 23
F25 B470 B96 B897 , 512, 638
F75 B459 B899 , 30, 30
F58 B938 B308 B135 B709 , 1, 2
F93 B564 B628 , 44, 44
F2 B785 B230 B153 , 26, 32
F47 B259 B158 B132 B572 B559 B844 B823 B574 B669 , 22, 1717
F29 B993 B784 , 11, 11
F48 B3 B257 , 1, 13
F64 B933 B539 B818 B127 B477 B490 , 11, 42
F5 B729 B451 B149 B136 , 8, 20
F47 B436 B378 B334 , 22, 48
F5 B264 B13 , 480, 550
F64 B191 B527 B553 B131 B734 B268 B93 B896 , 1, 636
F13 B741 B711 B904 B249 B303 B962 , 23, 4275
F58 B994 B439 B43 B198 B542 B115 B630 B137 , 25, 1776
F48 B811 B113 B563 B922 B44 B831 B302 B517 , 571, 906
F58 B497 B713 B641 , 25, 30
F16 B459 B244 B10 B800 , 16, 33
F20 B769 B784 , 1, 3
F13 B754 B746 B826 B992 , 4230, 4433
F48 B811 B625 B2 B113 B53 B349 , 10, 676
F77 B20 B767 B267 , 27, 33
F74 B391 B940 B692 B736 , 6, 27
F62 B950 B367 , 9, 9
F6 B729 B245 , 14, 550
F87 B296 B712 , 8, 8
F64 B477 B490 B425 , 11, 23
F2 B429 B795 B417 B534 , 26, 1744
F5 B164 B566 B381 B16 B963 , 8, 27
F25 B38 B290 , 512, 584
F26 B325 B78 , 10, 10
F20 B255 B44 , 1, 1634
F6 B729 B935 B485 B852 B910 , 480, 763
F74 B960 B889 B931 B14 B657 , 1, 26
F77 B420 B23 B504 B743 B731 , 27, 30
F64 B559 B512 B476 B259 B417 B937 , 11, 34
F10 B207 B644 B278 B560 , 37, 1976
F77 B173 B420 B23 , 27, 1724
F24 B602 B935 B939 B645 B742 B179 , 20, 1027
F20 B92 B60 B560 B578 B67 B113 B317 B809 , 9, 52
F2 B430 B814 , 26, 28
F24 B645 B742 B179 B956 , 20, 20
F26 B209 B610 , 10, 580
F20 B92 B60 B560 B578 B67 B113 , 9, 30
F47 B456 B846 B436 B378 B334 , 22, 51
F18 B529 B432 B916 , 11, 554
F64 B211 B788 B559 B512 B476 B259 B417 B937 , 11, 637
F55 B826 B896 B143 , 43, 1785
F18 B986 B844 B385 B636 B561 , 10, 11
F25 B441 B36 , 18, 36
F55 B148 B899 , 1, 18
F13 B741 B711 B904 B249 B303 , 23, 4275
F82 B513 B332 B281 B107 , 12, 25
F77 B173 B420 , 27, 1723
F29 B662 B103 , 11, 12
